"source_id","level_id","resource_kind","resource_name","resource_path","matched_reason","file_size","fill_confirmed_level","fill_event_id","fill_source_scene","fill_animation_player","fill_commands","fill_switches","fill_variables","fill_notes","status"
"SRC-00658","audio","audio","SE_3_36_fire_lit_B.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_36_fire_lit_B.wav","audio resource","179189","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00659","audio","audio","SE_3_36_fire_lit_C.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_36_fire_lit_C.wav","audio resource","185889","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00660","audio","audio","SE_3_37_bone_crash.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_37_bone_crash.wav","audio resource","742261","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00661","audio","audio","SE_3_38_bone_transform.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_38_bone_transform.wav","audio resource","466617","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00662","audio","audio","SE_3_39_bone_break.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_39_bone_break.wav","audio resource","430877","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00663","audio","audio","SE_3_3_smash_ground_單字_大.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_大.wav","audio resource","134497","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00664","audio","audio","SE_3_3_smash_ground_單字_字.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_字.wav","audio resource","134501","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00665","audio","audio","SE_3_3_smash_ground_單字_文.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_文.wav","audio resource","134497","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00666","audio","audio","SE_3_3_smash_ground_單字_特.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_3_smash_ground_單字_特.wav","audio resource","134497","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00667","audio","audio","SE_3_49_dragon.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_49_dragon.wav","audio resource","276961","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00668","audio","audio","SE_3_4_bottle_give.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_4_bottle_give.wav","audio resource","178349","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00669","audio","audio","SE_3_57_crowd_yell.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_57_crowd_yell.wav","audio resource","1067177","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00670","audio","audio","SE_3_58_gear_rock.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_58_gear_rock.wav","audio resource","341345","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00671","audio","audio","SE_3_59_giant_fist_smash_單下.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_59_giant_fist_smash_單下.wav","audio resource","174681","audio","GLOVE-SEG-GESTURES","手套关-手势变化","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-GESTURES","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-GESTURES。","confirmed"
"SRC-00672","audio","audio","SE_3_5_bottle_open.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_5_bottle_open.wav","audio resource","192365","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00673","audio","audio","SE_3_6_crystalliz.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_6_crystalliz.wav","audio resource","459841","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00674","audio","audio","SE_3_7_bottle_get.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_3_7_bottle_get.wav","audio resource","359769","audio","GLOVE-SEG-CORRECT","手套关-正确路线","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-CORRECT","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：GLOVE-SEG-CORRECT。","confirmed"
"SRC-00675","audio","audio","SE_4_61_giant_step.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SE_4_61_giant_step.wav","audio resource","947589","audio","HELMET-AUDIO-CANDIDATE","HELMET-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：HELMET-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：HELMET-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00676","audio","audio","SFX_template_1.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SFX_template_1.wav","audio resource","1009253","audio","GLOVE-SEG-GESTURES","11_添譜來堂_開場.tscn","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-GESTURES","地图引用链已发现：11_添譜來堂_開場.tscn -> 手套关-手势变化","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；地图引用证据：11_添譜來堂_開場.tscn -> 手套关-手势变化。 推断事件：GLOVE-SEG-GESTURES。","ai_analysis_required"
"SRC-00677","audio","audio","SFX_template_2.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SFX_template_2.wav","audio resource","1271397","audio","GLOVE-SEG-GESTURES","11_添譜來堂_開場.tscn","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-GESTURES","地图引用链已发现：11_添譜來堂_開場.tscn -> 手套关-手势变化","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；地图引用证据：11_添譜來堂_開場.tscn -> 手套关-手势变化。 推断事件：GLOVE-SEG-GESTURES。","ai_analysis_required"
"SRC-00678","audio","audio","SFX_template_3.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SFX_template_3.wav","audio resource","1271397","audio","GLOVE-SEG-GESTURES","11_添譜來堂_開場.tscn","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-GESTURES","地图引用链已发现：11_添譜來堂_開場.tscn -> 手套关-手势变化","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；地图引用证据：11_添譜來堂_開場.tscn -> 手套关-手势变化。 推断事件：GLOVE-SEG-GESTURES。","ai_analysis_required"
"SRC-00679","audio","audio","SFX_template_4.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第三章 音效/SFX_template_4.wav","audio resource","1533541","audio","GLOVE-SEG-GESTURES","11_添譜來堂_開場.tscn","不适用","按音频文件名和目录归属到事件：GLOVE-SEG-GESTURES","地图引用链已发现：11_添譜來堂_開場.tscn -> 手套关-手势变化","已结合地图节点、文本和外部资源引用推断","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；地图引用证据：11_添譜來堂_開場.tscn -> 手套关-手势变化。 推断事件：GLOVE-SEG-GESTURES。","ai_analysis_required"
"SRC-00680","audio","audio","ENV_2_28_wind_falling_循環loop.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/ENV_2_28_wind_falling_循環loop.wav","audio resource","552877","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00681","audio","audio","ENV_2_30_bonfire_循環loop.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/ENV_2_30_bonfire_循環loop.wav","audio resource","260477","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00682","audio","audio","SE_2_10_snake_move_C.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_10_snake_move_C.wav","audio resource","181641","audio","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","按音频文件名和目录归属到事件：SWORD-SEG-SNAKE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：SWORD-SEG-SNAKE。","confirmed"
"SRC-00683","audio","audio","SE_2_11_cloth_grab.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_11_cloth_grab.wav","audio resource","148869","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00684","audio","audio","SE_2_12_word_crash_A.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_12_word_crash_A.wav","audio resource","357869","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00685","audio","audio","SE_2_12_word_crash_B.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_12_word_crash_B.wav","audio resource","316313","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00686","audio","audio","SE_2_12_word_crash_C.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_12_word_crash_C.wav","audio resource","365793","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00687","audio","audio","SE_2_12_word_crash_D.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_12_word_crash_D.wav","audio resource","311605","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00688","audio","audio","SE_2_13_snake_big_hiss_A.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_13_snake_big_hiss_A.wav","audio resource","983733","audio","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","按音频文件名和目录归属到事件：SWORD-SEG-SNAKE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：SWORD-SEG-SNAKE。","confirmed"
"SRC-00689","audio","audio","SE_2_13_snake_big_hiss_A效果.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_13_snake_big_hiss_A效果.wav","audio resource","1694769","audio","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","按音频文件名和目录归属到事件：SWORD-SEG-SNAKE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：SWORD-SEG-SNAKE。","confirmed"
"SRC-00690","audio","audio","SE_2_13_snake_big_hiss_B.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_13_snake_big_hiss_B.wav","audio resource","560057","audio","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","按音频文件名和目录归属到事件：SWORD-SEG-SNAKE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：SWORD-SEG-SNAKE。","confirmed"
"SRC-00691","audio","audio","SE_2_13_snake_big_hiss_B效果.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_13_snake_big_hiss_B效果.wav","audio resource","1717465","audio","SWORD-SEG-SNAKE","剑关-蛇妖段","不适用","按音频文件名和目录归属到事件：SWORD-SEG-SNAKE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=high；推断事件：SWORD-SEG-SNAKE。","confirmed"
"SRC-00692","audio","audio","SE_2_17_move_dusty_E.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_17_move_dusty_E.wav","audio resource","135493","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00693","audio","audio","SE_2_21_sword_crash_A.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_21_sword_crash_A.wav","audio resource","395421","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00694","audio","audio","SE_2_21_sword_crash_B.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_21_sword_crash_B.wav","audio resource","349481","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00695","audio","audio","SE_2_21_sword_crash_C.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_21_sword_crash_C.wav","audio resource","388477","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00696","audio","audio","SE_2_21_sword_crash_D.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_21_sword_crash_D.wav","audio resource","287429","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00697","audio","audio","SE_2_21_sword_crash_E.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_21_sword_crash_E.wav","audio resource","283681","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00698","audio","audio","SE_2_21_sword_crash_F.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/第二章 音效/SE_2_21_sword_crash_F.wav","audio resource","235597","audio","SWORD-AUDIO-CANDIDATE","SWORD-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SWORD-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SWORD-AUDIO-CANDIDATE。","ai_analysis_required"
